STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020081700,"MADURAI, IN",15-09-2023,,88,103,77
IN020081700,"MADURAI, IN",16-09-2023,,88,,
IN020081700,"MADURAI, IN",17-09-2023,0.02,86,99,78
IN020081700,"MADURAI, IN",18-09-2023,0,82,100,
IN020081700,"MADURAI, IN",19-09-2023,0.94,84,98,75
IN020081700,"MADURAI, IN",20-09-2023,0,85,,
IN020081700,"MADURAI, IN",21-09-2023,,85,,
IN020081700,"MADURAI, IN",22-09-2023,0.02,86,99,77
IN020081700,"MADURAI, IN",23-09-2023,0,85,98,
IN020081700,"MADURAI, IN",24-09-2023,0.2,88,100,76
IN020081700,"MADURAI, IN",25-09-2023,0,86,99,78
IN020081700,"MADURAI, IN",26-09-2023,,86,95,78
IN020081700,"MADURAI, IN",27-09-2023,0.04,84,,75
IN020081700,"MADURAI, IN",28-09-2023,0.47,87,101,76
IN020081700,"MADURAI, IN",29-09-2023,0,86,97,78
IN020081700,"MADURAI, IN",30-09-2023,0,85,96,
IN020081700,"MADURAI, IN",01-10-2023,,85,95,78
IN020081700,"MADURAI, IN",02-10-2023,,85,,76
IN020081700,"MADURAI, IN",03-10-2023,0,87,,76
IN020081700,"MADURAI, IN",04-10-2023,0.02,87,101,76
IN020081700,"MADURAI, IN",05-10-2023,0,85,101,
IN020081700,"MADURAI, IN",06-10-2023,0.71,86,101,74
IN020081700,"MADURAI, IN",07-10-2023,0,85,,
IN020081700,"MADURAI, IN",08-10-2023,,86,100,75
IN020081700,"MADURAI, IN",09-10-2023,,85,99,78
IN020081700,"MADURAI, IN",10-10-2023,,84,100,
IN020081700,"MADURAI, IN",11-10-2023,,85,98,
IN020081700,"MADURAI, IN",12-10-2023,2.01,83,97,74
IN020081700,"MADURAI, IN",13-10-2023,0,83,92,
IN020081700,"MADURAI, IN",14-10-2023,0.04,82,92,
IN020081700,"MADURAI, IN",15-10-2023,0.04,83,90,
IN020081700,"MADURAI, IN",16-10-2023,0.04,79,91,
IN020081700,"MADURAI, IN",17-10-2023,1.42,81,,74
IN020081700,"MADURAI, IN",18-10-2023,0.01,82,91,75
IN020081700,"MADURAI, IN",19-10-2023,0,83,,
IN020081700,"MADURAI, IN",20-10-2023,,83,,75
IN020081700,"MADURAI, IN",21-10-2023,,83,94,
IN020081700,"MADURAI, IN",22-10-2023,0.01,83,94,74
IN020081700,"MADURAI, IN",23-10-2023,0,82,95,76
IN020081700,"MADURAI, IN",24-10-2023,,84,94,
IN020081700,"MADURAI, IN",25-10-2023,0.01,83,94,76
IN020081700,"MADURAI, IN",26-10-2023,0,84,96,75
IN020081700,"MADURAI, IN",27-10-2023,0,84,94,75
IN020081700,"MADURAI, IN",28-10-2023,,84,,76
IN020081700,"MADURAI, IN",29-10-2023,,79,94,
IN020081700,"MADURAI, IN",30-10-2023,0.59,78,88,74
IN020081700,"MADURAI, IN",31-10-2023,0.24,82,,74
IN020081700,"MADURAI, IN",01-11-2023,0.16,83,,74
IN020081700,"MADURAI, IN",02-11-2023,0.08,80,91,76
IN020081700,"MADURAI, IN",03-11-2023,0.16,79,91,
IN020081700,"MADURAI, IN",04-11-2023,2.01,79,92,74
IN020081700,"MADURAI, IN",05-11-2023,0.28,80,90,75
IN020081700,"MADURAI, IN",06-11-2023,0.01,83,,
IN020081700,"MADURAI, IN",07-11-2023,3.58,79,93,
IN020081700,"MADURAI, IN",08-11-2023,0.08,80,,
IN020081700,"MADURAI, IN",09-11-2023,1.3,80,89,73
IN020081700,"MADURAI, IN",10-11-2023,0.01,80,,75
IN020081700,"MADURAI, IN",11-11-2023,0.04,81,88,75
IN020081700,"MADURAI, IN",12-11-2023,0,82,,74
IN020081700,"MADURAI, IN",13-11-2023,0,82,91,73
IN020081700,"MADURAI, IN",14-11-2023,0,80,89,
IN020081700,"MADURAI, IN",15-11-2023,0,82,89,74
IN020081700,"MADURAI, IN",16-11-2023,,83,,75
IN020081700,"MADURAI, IN",17-11-2023,0,84,,76
IN020081700,"MADURAI, IN",18-11-2023,,85,93,76
IN020081700,"MADURAI, IN",19-11-2023,,81,91,
IN020081700,"MADURAI, IN",20-11-2023,,83,,74
IN020081700,"MADURAI, IN",21-11-2023,,84,92,75
IN020081700,"MADURAI, IN",22-11-2023,0,80,94,
IN020081700,"MADURAI, IN",23-11-2023,0.75,80,90,74
IN020081700,"MADURAI, IN",24-11-2023,0,82,,75
IN020081700,"MADURAI, IN",25-11-2023,0.16,81,91,75
IN020081700,"MADURAI, IN",26-11-2023,0.01,82,90,
IN020081700,"MADURAI, IN",27-11-2023,0,78,90,73
IN020081700,"MADURAI, IN",28-11-2023,0.47,82,,73
IN020081700,"MADURAI, IN",29-11-2023,0,81,,
IN020081700,"MADURAI, IN",30-11-2023,,81,90,
IN020081700,"MADURAI, IN",01-12-2023,,82,,73
IN020081700,"MADURAI, IN",02-12-2023,,83,,76
IN020081700,"MADURAI, IN",03-12-2023,,83,92,77
IN020081700,"MADURAI, IN",04-12-2023,0.01,85,,76
IN020081700,"MADURAI, IN",05-12-2023,0,85,96,77
IN020081700,"MADURAI, IN",06-12-2023,0.16,85,98,75
IN020081700,"MADURAI, IN",07-12-2023,0,84,95,77
IN020081700,"MADURAI, IN",08-12-2023,,83,92,77
IN020081700,"MADURAI, IN",09-12-2023,,82,92,78
IN020081700,"MADURAI, IN",10-12-2023,0.08,82,91,75
IN020081700,"MADURAI, IN",11-12-2023,0,82,91,77
IN020081700,"MADURAI, IN",12-12-2023,,80,87,
IN020081700,"MADURAI, IN",13-12-2023,,80,87,72
IN020081700,"MADURAI, IN",14-12-2023,,81,88,71
IN020081700,"MADURAI, IN",15-12-2023,,81,90,
IN020081700,"MADURAI, IN",16-12-2023,,80,88,73
IN020081700,"MADURAI, IN",17-12-2023,0.01,79,86,
IN020081700,"MADURAI, IN",18-12-2023,1.38,76,86,73
IN020081700,"MADURAI, IN",19-12-2023,0.39,79,,74
IN020081700,"MADURAI, IN",20-12-2023,0.01,79,,73
IN020081700,"MADURAI, IN",21-12-2023,0,76,,
IN020081700,"MADURAI, IN",22-12-2023,0.24,79,,71
IN020081700,"MADURAI, IN",23-12-2023,0,79,,69
IN020081700,"MADURAI, IN",24-12-2023,,80,89,71
IN020081700,"MADURAI, IN",27-12-2023,,82,90,72
IN020081700,"MADURAI, IN",28-12-2023,,82,91,
IN020081700,"MADURAI, IN",29-12-2023,,81,89,74
IN020081700,"MADURAI, IN",30-12-2023,,81,89,74
IN020081700,"MADURAI, IN",31-12-2023,,80,90,73
IN020081700,"MADURAI, IN",01-01-2024,,80,90,73
IN020081700,"MADURAI, IN",02-01-2024,,80,89,74
IN020081700,"MADURAI, IN",03-01-2024,,81,89,74
IN020081700,"MADURAI, IN",04-01-2024,0,81,89,75
IN020081700,"MADURAI, IN",05-01-2024,0.2,80,90,74
IN020081700,"MADURAI, IN",06-01-2024,0,83,,75
IN020081700,"MADURAI, IN",07-01-2024,,81,,
IN020081700,"MADURAI, IN",08-01-2024,,81,,75
IN020081700,"MADURAI, IN",09-01-2024,0.04,78,89,75
IN020081700,"MADURAI, IN",10-01-2024,0.08,80,,73
IN020081700,"MADURAI, IN",11-01-2024,0.02,81,,74
IN020081700,"MADURAI, IN",12-01-2024,0,79,89,
IN020081700,"MADURAI, IN",13-01-2024,,80,89,69
IN020081700,"MADURAI, IN",14-01-2024,,80,90,71
IN020081700,"MADURAI, IN",15-01-2024,,79,89,70
IN020081700,"MADURAI, IN",16-01-2024,,78,,
IN020081700,"MADURAI, IN",17-01-2024,,79,90,66
IN020081700,"MADURAI, IN",18-01-2024,,81,90,69
IN020081700,"MADURAI, IN",19-01-2024,,81,91,74
IN020081700,"MADURAI, IN",20-01-2024,0.12,78,90,73
IN020081700,"MADURAI, IN",21-01-2024,0.02,82,,
IN020081700,"MADURAI, IN",22-01-2024,0,81,92,72
IN020081700,"MADURAI, IN",23-01-2024,,81,91,70
IN020081700,"MADURAI, IN",24-01-2024,,80,,
IN020081700,"MADURAI, IN",25-01-2024,,79,91,69
IN020081700,"MADURAI, IN",26-01-2024,,80,,68
IN020081700,"MADURAI, IN",27-01-2024,,80,,69
IN020081700,"MADURAI, IN",28-01-2024,,82,93,71
IN020081700,"MADURAI, IN",29-01-2024,,80,92,71
IN020081700,"MADURAI, IN",30-01-2024,,82,,72
IN020081700,"MADURAI, IN",31-01-2024,,83,94,72
IN020081700,"MADURAI, IN",01-02-2024,,83,95,
IN020081700,"MADURAI, IN",02-02-2024,,83,,
IN020081700,"MADURAI, IN",03-02-2024,,83,95,
IN020081700,"MADURAI, IN",04-02-2024,,83,,72
IN020081700,"MADURAI, IN",05-02-2024,,82,95,
IN020081700,"MADURAI, IN",06-02-2024,,81,,69
IN020081700,"MADURAI, IN",07-02-2024,,82,,
IN020081700,"MADURAI, IN",08-02-2024,,82,95,69
IN020081700,"MADURAI, IN",09-02-2024,,82,96,71
IN020081700,"MADURAI, IN",10-02-2024,,82,94,72
IN020081700,"MADURAI, IN",11-02-2024,,83,94,
IN020081700,"MADURAI, IN",12-02-2024,,82,94,71
IN020081700,"MADURAI, IN",13-02-2024,,83,,
IN020081700,"MADURAI, IN",14-02-2024,,83,94,
IN020081700,"MADURAI, IN",15-02-2024,,84,94,73
IN020081700,"MADURAI, IN",16-02-2024,,86,,74
IN020081700,"MADURAI, IN",17-02-2024,,84,95,74
IN020081700,"MADURAI, IN",18-02-2024,,85,96,74
IN020081700,"MADURAI, IN",19-02-2024,,83,97,74
IN020081700,"MADURAI, IN",20-02-2024,,84,,74
IN020081700,"MADURAI, IN",21-02-2024,,85,,74
IN020081700,"MADURAI, IN",22-02-2024,,86,,74
IN020081700,"MADURAI, IN",23-02-2024,,87,100,
IN020081700,"MADURAI, IN",24-02-2024,,86,101,
IN020081700,"MADURAI, IN",25-02-2024,,85,96,75
IN020081700,"MADURAI, IN",26-02-2024,,84,,
IN020081700,"MADURAI, IN",27-02-2024,0.01,85,96,
IN020081700,"MADURAI, IN",28-02-2024,0,87,,73
IN020081700,"MADURAI, IN",29-02-2024,,85,97,72
IN020081700,"MADURAI, IN",01-03-2024,,83,96,73
IN020081700,"MADURAI, IN",02-03-2024,,85,,72
IN020081700,"MADURAI, IN",03-03-2024,,83,,
IN020081700,"MADURAI, IN",04-03-2024,,85,97,
IN020081700,"MADURAI, IN",05-03-2024,,85,98,73
IN020081700,"MADURAI, IN",06-03-2024,,84,99,74
IN020081700,"MADURAI, IN",07-03-2024,,85,,
IN020081700,"MADURAI, IN",08-03-2024,,86,97,73
IN020081700,"MADURAI, IN",09-03-2024,,87,,76
IN020081700,"MADURAI, IN",10-03-2024,,86,100,78
IN020081700,"MADURAI, IN",11-03-2024,,86,99,76
IN020081700,"MADURAI, IN",12-03-2024,,86,98,74
IN020081700,"MADURAI, IN",13-03-2024,,86,99,
IN020081700,"MADURAI, IN",14-03-2024,,87,101,73
IN020081700,"MADURAI, IN",15-03-2024,,87,103,
IN020081700,"MADURAI, IN",16-03-2024,,87,101,76
IN020081700,"MADURAI, IN",17-03-2024,,86,100,77
IN020081700,"MADURAI, IN",18-03-2024,,85,100,
IN020081700,"MADURAI, IN",19-03-2024,,85,99,72
IN020081700,"MADURAI, IN",20-03-2024,,85,99,
IN020081700,"MADURAI, IN",21-03-2024,,84,99,78
IN020081700,"MADURAI, IN",22-03-2024,,87,,78
IN020081700,"MADURAI, IN",23-03-2024,,87,,77
IN020081700,"MADURAI, IN",24-03-2024,,87,100,
IN020081700,"MADURAI, IN",25-03-2024,,86,100,74
IN020081700,"MADURAI, IN",26-03-2024,,87,100,75
IN020081700,"MADURAI, IN",27-03-2024,,91,99,76
IN020081700,"MADURAI, IN",01-04-2024,,83,,
IN020081700,"MADURAI, IN",02-04-2024,,84,102,80
IN020081700,"MADURAI, IN",03-04-2024,,89,103,
IN020081700,"MADURAI, IN",04-04-2024,,90,103,78
IN020081700,"MADURAI, IN",05-04-2024,,90,,
IN020081700,"MADURAI, IN",06-04-2024,,90,104,
IN020081700,"MADURAI, IN",07-04-2024,,90,104,78
IN020081700,"MADURAI, IN",08-04-2024,,90,,
IN020081700,"MADURAI, IN",09-04-2024,,89,103,
IN020081700,"MADURAI, IN",10-04-2024,,88,101,79
IN020081700,"MADURAI, IN",11-04-2024,,89,101,80
IN020081700,"MADURAI, IN",12-04-2024,,84,101,
IN020081700,"MADURAI, IN",13-04-2024,0.39,84,97,78
IN020081700,"MADURAI, IN",14-04-2024,0.24,88,,77
IN020081700,"MADURAI, IN",15-04-2024,0,88,99,79
IN020081700,"MADURAI, IN",19-04-2024,,91,103,82
IN020081700,"MADURAI, IN",20-04-2024,,92,105,
IN020081700,"MADURAI, IN",21-04-2024,,91,105,81
IN020081700,"MADURAI, IN",22-04-2024,,92,105,81
IN020081700,"MADURAI, IN",23-04-2024,,90,105,
IN020081700,"MADURAI, IN",24-04-2024,,91,104,80
IN020081700,"MADURAI, IN",25-04-2024,,90,103,80
IN020081700,"MADURAI, IN",26-04-2024,,90,,
IN020081700,"MADURAI, IN",27-04-2024,,90,103,79
IN020081700,"MADURAI, IN",28-04-2024,,91,103,81
IN020081700,"MADURAI, IN",29-04-2024,,91,,83
IN020081700,"MADURAI, IN",30-04-2024,0,94,104,83
IN020081700,"MADURAI, IN",02-05-2024,,94,107,83
IN020081700,"MADURAI, IN",03-05-2024,,92,107,83
IN020081700,"MADURAI, IN",04-05-2024,,93,,83
IN020081700,"MADURAI, IN",05-05-2024,,93,106,
IN020081700,"MADURAI, IN",06-05-2024,,94,107,
IN020081700,"MADURAI, IN",07-05-2024,,94,108,85
IN020081700,"MADURAI, IN",08-05-2024,,89,107,
IN020081700,"MADURAI, IN",09-05-2024,0.02,91,105,81
IN020081700,"MADURAI, IN",10-05-2024,0.02,86,103,
IN020081700,"MADURAI, IN",11-05-2024,0.39,84,104,77
IN020081700,"MADURAI, IN",12-05-2024,0.35,87,99,
IN020081700,"MADURAI, IN",13-05-2024,0,85,,78
IN020081700,"MADURAI, IN",14-05-2024,0,85,100,
IN020081700,"MADURAI, IN",15-05-2024,0.01,83,98,
IN020081700,"MADURAI, IN",16-05-2024,1.85,84,99,74
IN020081700,"MADURAI, IN",17-05-2024,0.02,82,90,
IN020081700,"MADURAI, IN",18-05-2024,0.01,85,,76
IN020081700,"MADURAI, IN",19-05-2024,0,82,96,
IN020081700,"MADURAI, IN",20-05-2024,0.91,81,94,
IN020081700,"MADURAI, IN",21-05-2024,0.35,85,,76
IN020081700,"MADURAI, IN",22-05-2024,0.02,84,96,79
IN020081700,"MADURAI, IN",23-05-2024,0.01,85,,
IN020081700,"MADURAI, IN",24-05-2024,0,85,,78
IN020081700,"MADURAI, IN",25-05-2024,0.03,87,96,80
IN020081700,"MADURAI, IN",26-05-2024,0,89,,80
IN020081700,"MADURAI, IN",27-05-2024,,89,,81
IN020081700,"MADURAI, IN",28-05-2024,,89,101,80
IN020081700,"MADURAI, IN",29-05-2024,,90,101,80
IN020081700,"MADURAI, IN",30-05-2024,,92,104,82
IN020081700,"MADURAI, IN",31-05-2024,,91,104,82
IN020081700,"MADURAI, IN",01-06-2024,0.47,88,104,
IN020081700,"MADURAI, IN",02-06-2024,0,85,102,79
IN020081700,"MADURAI, IN",03-06-2024,,86,98,77
IN020081700,"MADURAI, IN",04-06-2024,,88,,81
IN020081700,"MADURAI, IN",05-06-2024,0,87,,
IN020081700,"MADURAI, IN",06-06-2024,0.71,83,98,
IN020081700,"MADURAI, IN",07-06-2024,1.61,84,95,76
IN020081700,"MADURAI, IN",08-06-2024,0,84,93,78
IN020081700,"MADURAI, IN",09-06-2024,0.04,87,,77
IN020081700,"MADURAI, IN",10-06-2024,0,89,,78
IN020081700,"MADURAI, IN",11-06-2024,,89,101,80
IN020081700,"MADURAI, IN",12-06-2024,,88,101,
IN020081700,"MADURAI, IN",13-06-2024,,90,101,78
IN020081700,"MADURAI, IN",14-06-2024,,88,101,79
IN020081700,"MADURAI, IN",15-06-2024,,91,,79
IN020081700,"MADURAI, IN",16-06-2024,,89,104,80
IN020081700,"MADURAI, IN",17-06-2024,,87,102,
IN020081700,"MADURAI, IN",18-06-2024,0.51,86,102,77
IN020081700,"MADURAI, IN",19-06-2024,0.04,87,100,78
IN020081700,"MADURAI, IN",20-06-2024,0,87,99,78
IN020081700,"MADURAI, IN",21-06-2024,,86,100,78
IN020081700,"MADURAI, IN",22-06-2024,,87,,
IN020081700,"MADURAI, IN",23-06-2024,,87,102,80
IN020081700,"MADURAI, IN",24-06-2024,0,88,98,80
IN020081700,"MADURAI, IN",25-06-2024,0,88,98,79
IN020081700,"MADURAI, IN",26-06-2024,,87,99,
IN020081700,"MADURAI, IN",27-06-2024,0,84,96,
IN020081700,"MADURAI, IN",28-06-2024,0,89,,77
IN020081700,"MADURAI, IN",29-06-2024,,90,,
IN020081700,"MADURAI, IN",30-06-2024,,88,103,80
IN020081700,"MADURAI, IN",01-07-2024,0,88,103,80
IN020081700,"MADURAI, IN",02-07-2024,,90,,79
IN020081700,"MADURAI, IN",03-07-2024,,91,,79
IN020081700,"MADURAI, IN",04-07-2024,,90,104,80
IN020081700,"MADURAI, IN",05-07-2024,,88,102,
IN020081700,"MADURAI, IN",06-07-2024,0.24,87,104,78
IN020081700,"MADURAI, IN",07-07-2024,0,89,,79
IN020081700,"MADURAI, IN",08-07-2024,,90,103,79
IN020081700,"MADURAI, IN",09-07-2024,,87,100,78
IN020081700,"MADURAI, IN",10-07-2024,,90,103,78
IN020081700,"MADURAI, IN",11-07-2024,0,88,103,79
IN020081700,"MADURAI, IN",12-07-2024,0.16,86,101,
IN020081700,"MADURAI, IN",13-07-2024,0.31,87,103,76
IN020081700,"MADURAI, IN",14-07-2024,0,88,97,79
IN020081700,"MADURAI, IN",15-07-2024,0.08,84,98,
IN020081700,"MADURAI, IN",16-07-2024,0.04,87,97,77
IN020081700,"MADURAI, IN",17-07-2024,0,85,95,
IN020081700,"MADURAI, IN",18-07-2024,0,87,96,82
IN020081700,"MADURAI, IN",19-07-2024,0,89,,82
IN020081700,"MADURAI, IN",20-07-2024,,90,,
IN020081700,"MADURAI, IN",21-07-2024,,90,,80
IN020081700,"MADURAI, IN",22-07-2024,,88,102,78
IN020081700,"MADURAI, IN",23-07-2024,,90,104,80
IN020081700,"MADURAI, IN",24-07-2024,,91,,78
IN020081700,"MADURAI, IN",25-07-2024,,88,104,82
IN020081700,"MADURAI, IN",26-07-2024,,90,,81
IN020081700,"MADURAI, IN",27-07-2024,,91,104,
IN020081700,"MADURAI, IN",28-07-2024,,89,101,80
IN020081700,"MADURAI, IN",29-07-2024,,89,101,
IN020081700,"MADURAI, IN",30-07-2024,0,88,99,78
IN020081700,"MADURAI, IN",31-07-2024,,88,101,
IN020081700,"MADURAI, IN",01-08-2024,,89,,77
IN020081700,"MADURAI, IN",02-08-2024,,89,105,81
IN020081700,"MADURAI, IN",03-08-2024,,89,103,80
IN020081700,"MADURAI, IN",04-08-2024,0.04,88,104,78
IN020081700,"MADURAI, IN",05-08-2024,0.16,84,101,76
IN020081700,"MADURAI, IN",06-08-2024,0.04,85,,
IN020081700,"MADURAI, IN",07-08-2024,0.83,82,101,76
IN020081700,"MADURAI, IN",08-08-2024,0.31,82,101,76
IN020081700,"MADURAI, IN",09-08-2024,0.43,85,,75
IN020081700,"MADURAI, IN",10-08-2024,0,85,,
IN020081700,"MADURAI, IN",11-08-2024,0.63,83,99,
IN020081700,"MADURAI, IN",13-08-2024,,84,97,78
IN020081700,"MADURAI, IN",14-08-2024,0.04,83,95,78
IN020081700,"MADURAI, IN",15-08-2024,0.08,85,,78
IN020081700,"MADURAI, IN",16-08-2024,0,87,95,80
IN020081700,"MADURAI, IN",17-08-2024,,85,,81
IN020081700,"MADURAI, IN",18-08-2024,,87,97,77
IN020081700,"MADURAI, IN",19-08-2024,0.02,83,97,
IN020081700,"MADURAI, IN",20-08-2024,0,84,95,76
IN020081700,"MADURAI, IN",21-08-2024,0.59,84,94,77
IN020081700,"MADURAI, IN",22-08-2024,0,84,94,77
IN020081700,"MADURAI, IN",23-08-2024,,85,,78
IN020081700,"MADURAI, IN",24-08-2024,,86,,
IN020081700,"MADURAI, IN",25-08-2024,,89,,76
IN020081700,"MADURAI, IN",26-08-2024,,87,,74
IN020081700,"MADURAI, IN",27-08-2024,,88,103,78
IN020081700,"MADURAI, IN",28-08-2024,,87,101,78
IN020081700,"MADURAI, IN",29-08-2024,,87,99,78
IN020081700,"MADURAI, IN",30-08-2024,0,85,101,78
IN020081700,"MADURAI, IN",31-08-2024,0,88,,78
IN020081700,"MADURAI, IN",01-09-2024,,87,101,78
IN020081700,"MADURAI, IN",02-09-2024,,88,99,79
IN020081700,"MADURAI, IN",03-09-2024,,88,102,80
IN020081700,"MADURAI, IN",04-09-2024,,89,102,78
IN020081700,"MADURAI, IN",05-09-2024,,90,102,78
IN020081700,"MADURAI, IN",06-09-2024,,90,105,80
IN020081700,"MADURAI, IN",07-09-2024,,89,104,79
IN020081700,"MADURAI, IN",08-09-2024,,90,103,79
